sku,_store,_attribute_set,_type,diamondprice,diamondtotalweight,gemstoneprice,gemstonetotalweight,goldprice,goldweight,grade,has_options,height,makingcharge,minimal_price,price,ringsize,status,tax_class_id,totalnoofdiamonds,totalnoofgemstone,vat,visibility,weight,width,_associated_sku,_associated_default_qty,_associated_position,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
RG0067A-si-gh-21,,jewel,simple,27300,0.39,13900,2.77,25569.57,12.328,SI-GH,0,32,9246,,76775.72,21,1,7,70,278,760.16,1,0,0,,,,,,,
RG0067A-si-gh-22,,jewel,simple,27300,0.39,13900,2.77,25984.39,12.528,SI-GH,0,32,9396,,77346.19,22,1,7,70,278,765.8,1,0,0,,,,,,,
RG0067A-si-gh-23,,jewel,simple,27300,0.39,13900,2.77,26399.21,12.728,SI-GH,0,32,9546,,77916.66,23,1,7,70,278,771.45,1,0,0,,,,,,,
RG0067A-si-gh-24,,jewel,simple,27300,0.39,13900,2.77,26814.03,12.928,SI-GH,0,32,9696,,78487.13,24,1,7,70,278,777.1,1,0,0,,,,,,,
RG0067A-si-gh-25,,jewel,simple,27300,0.39,13900,2.77,27228.85,13.128,SI-GH,0,32,9846,,79057.6,25,1,7,70,278,782.75,1,0,0,,,,,,,
RG0067A-vvs-ef-5,,jewel,simple,40170,0.39,13900,2.77,18932.43,9.128,VVS-EF,0,32,6846,,80646.92,5,1,7,70,278,798.48,1,0,0,,,,,,,
RG0067A-vvs-ef-6,,jewel,simple,40170,0.39,13900,2.77,19347.25,9.328,VVS-EF,0,32,6996,,81217.39,6,1,7,70,278,804.13,1,0,0,,,,,,,
RG0067A-vvs-ef-7,,jewel,simple,40170,0.39,13900,2.77,19762.07,9.528,VVS-EF,0,32,7146,,81787.85,7,1,7,70,278,809.78,1,0,0,,,,,,,
RG0067A-vvs-ef-8,,jewel,simple,40170,0.39,13900,2.77,20176.89,9.728,VVS-EF,0,32,7296,,82358.32,8,1,7,70,278,815.43,1,0,0,,,,,,,
RG0067A-vvs-ef-9,,jewel,simple,40170,0.39,13900,2.77,20591.72,9.928,VVS-EF,0,32,7446,,82928.79,9,1,7,70,278,821.08,1,0,0,,,,,,,
RG0067A-vvs-ef-10,,jewel,simple,40170,0.39,13900,2.77,21006.54,10.128,VVS-EF,0,32,7596,,83499.26,10,1,7,70,278,826.73,1,0,0,,,,,,,
RG0067A-vvs-ef-11,,jewel,simple,40170,0.39,13900,2.77,21421.36,10.328,VVS-EF,0,32,7746,,84069.73,11,1,7,70,278,832.37,1,0,0,,,,,,,
RG0067A-vvs-ef-12,,jewel,simple,40170,0.39,13900,2.77,21836.18,10.528,VVS-EF,0,32,7896,,84640.2,12,1,7,70,278,838.02,1,0,0,,,,,,,
RG0067A-vvs-ef-13,,jewel,simple,40170,0.39,13900,2.77,22251,10.728,VVS-EF,0,32,8046,,85210.67,13,1,7,70,278,843.67,1,0,0,,,,,,,
RG0067A-vvs-ef-14,,jewel,simple,40170,0.39,13900,2.77,22665.82,10.928,VVS-EF,0,32,8196,,85781.14,14,1,7,70,278,849.32,1,0,0,,,,,,,
RG0067A-vvs-ef-15,,jewel,simple,40170,0.39,13900,2.77,23080.64,11.128,VVS-EF,0,32,8346,,86351.61,15,1,7,70,278,854.97,1,0,0,,,,,,,
RG0067A-vvs-ef-16,,jewel,simple,40170,0.39,13900,2.77,23495.46,11.328,VVS-EF,0,32,8496,,86922.08,16,1,7,70,278,860.61,1,0,0,,,,,,,
RG0067A-vvs-ef-17,,jewel,simple,40170,0.39,13900,2.77,23910.28,11.528,VVS-EF,0,32,8646,,87492.55,17,1,7,70,278,866.26,1,0,0,,,,,,,
RG0067A-vvs-ef-18,,jewel,simple,40170,0.39,13900,2.77,24325.11,11.728,VVS-EF,0,32,8796,,88063.02,18,1,7,70,278,871.91,1,0,0,,,,,,,
RG0067A-vvs-ef-19,,jewel,simple,40170,0.39,13900,2.77,24739.93,11.928,VVS-EF,0,32,8946,,88633.49,19,1,7,70,278,877.56,1,0,0,,,,,,,
RG0067A-vvs-ef-20,,jewel,simple,40170,0.39,13900,2.77,25154.75,12.128,VVS-EF,0,32,9096,,89203.95,20,1,7,70,278,883.21,1,0,0,,,,,,,
RG0067A-vvs-ef-21,,jewel,simple,40170,0.39,13900,2.77,25569.57,12.328,VVS-EF,0,32,9246,,89774.42,21,1,7,70,278,888.86,1,0,0,,,,,,,
RG0067A-vvs-ef-22,,jewel,simple,40170,0.39,13900,2.77,25984.39,12.528,VVS-EF,0,32,9396,,90344.89,22,1,7,70,278,894.5,1,0,0,,,,,,,
RG0067A-vvs-ef-23,,jewel,simple,40170,0.39,13900,2.77,26399.21,12.728,VVS-EF,0,32,9546,,90915.36,23,1,7,70,278,900.15,1,0,0,,,,,,,
RG0067A-vvs-ef-24,,jewel,simple,40170,0.39,13900,2.77,26814.03,12.928,VVS-EF,0,32,9696,,91485.83,24,1,7,70,278,905.8,1,0,0,,,,,,,
RG0067A-vvs-ef-25,,jewel,simple,40170,0.39,13900,2.77,27228.85,13.128,VVS-EF,0,32,9846,,92056.3,25,1,7,70,278,911.45,1,0,0,,,,,,,
RG0067A,,jewel,configurable,27300,0.39,13900,2.77,22251,10.728,,1,32,8046,,72211.97,,1,7,70,278,714.97,4,0,0,,,,RG0067A-si-gh-5,grade,SI-GH,67648.22
RG0008B-si-gh-5,,jewel,simple,32900,0.47,4500,0.66,9445.44,4.554,SI-GH,0,27.3,3870.9,,51223.51,5,1,7,47,90,507.16,1,0,0,,,,,,,
RG0008B-si-gh-6,,jewel,simple,32900,0.47,4500,0.66,9860.26,4.754,SI-GH,0,27.3,4040.9,,51814.17,6,1,7,47,90,513.01,1,0,0,,,,,,,
RG0008B-si-gh-7,,jewel,simple,32900,0.47,4500,0.66,10275.08,4.954,SI-GH,0,27.3,4210.9,,52404.84,7,1,7,47,90,518.86,1,0,0,,,,,,,
RG0008B-si-gh-8,,jewel,simple,32900,0.47,4500,0.66,10689.9,5.154,SI-GH,0,27.3,4380.9,,52995.51,8,1,7,47,90,524.71,1,0,0,,,,,,,
RG0008B-si-gh-9,,jewel,simple,32900,0.47,4500,0.66,11104.72,5.354,SI-GH,0,27.3,4550.9,,53586.18,9,1,7,47,90,530.56,1,0,0,,,,,,,
RG0008B-si-gh-10,,jewel,simple,32900,0.47,4500,0.66,11519.54,5.554,SI-GH,0,27.3,4720.9,,54176.85,10,1,7,47,90,536.4,1,0,0,,,,,,,
RG0008B-si-gh-11,,jewel,simple,32900,0.47,4500,0.66,11934.36,5.754,SI-GH,0,27.3,4890.9,,54767.51,11,1,7,47,90,542.25,1,0,0,,,,,,,
RG0008B-si-gh-12,,jewel,simple,32900,0.47,4500,0.66,12349.18,5.954,SI-GH,0,27.3,5060.9,,55358.18,12,1,7,47,90,548.1,1,0,0,,,,,,,
RG0008B-si-gh-13,,jewel,simple,32900,0.47,4500,0.66,12764,6.154,SI-GH,0,27.3,5230.9,,55948.85,13,1,7,47,90,553.95,1,0,0,,,,,,,
RG0008B-si-gh-14,,jewel,simple,32900,0.47,4500,0.66,13178.82,6.354,SI-GH,0,27.3,5400.9,,56539.52,14,1,7,47,90,559.8,1,0,0,,,,,,,
RG0008B-si-gh-15,,jewel,simple,32900,0.47,4500,0.66,13593.64,6.554,SI-GH,0,27.3,5570.9,,57130.18,15,1,7,47,90,565.65,1,0,0,,,,,,,
RG0008B-si-gh-16,,jewel,simple,32900,0.47,4500,0.66,14008.46,6.754,SI-GH,0,27.3,5740.9,,57720.85,16,1,7,47,90,571.49,1,0,0,,,,,,,
RG0008B-si-gh-17,,jewel,simple,32900,0.47,4500,0.66,14423.28,6.954,SI-GH,0,27.3,5910.9,,58311.52,17,1,7,47,90,577.34,1,0,0,,,,,,,
RG0008B-si-gh-18,,jewel,simple,32900,0.47,4500,0.66,14838.1,7.154,SI-GH,0,27.3,5365.5,,58179.63,18,1,7,47,90,576.04,1,0,0,,,,,,,
RG0008B-si-gh-19,,jewel,simple,32900,0.47,4500,0.66,15252.92,7.354,SI-GH,0,27.3,5515.5,,58750.1,19,1,7,47,90,581.68,1,0,0,,,,,,,
RG0008B-si-gh-20,,jewel,simple,32900,0.47,4500,0.66,15667.74,7.554,SI-GH,0,27.3,5665.5,,59320.57,20,1,7,47,90,587.33,1,0,0,,,,,,,
RG0008B-si-gh-21,,jewel,simple,32900,0.47,4500,0.66,16082.56,7.754,SI-GH,0,27.3,5815.5,,59891.04,21,1,7,47,90,592.98,1,0,0,,,,,,,
RG0008B-si-gh-22,,jewel,simple,32900,0.47,4500,0.66,16497.38,7.954,SI-GH,0,27.3,5965.5,,60461.51,22,1,7,47,90,598.63,1,0,0,,,,,,,
RG0008B-si-gh-23,,jewel,simple,32900,0.47,4500,0.66,16912.2,8.154,SI-GH,0,27.3,6115.5,,61031.97,23,1,7,47,90,604.28,1,0,0,,,,,,,
RG0008B-si-gh-24,,jewel,simple,32900,0.47,4500,0.66,17327.02,8.354,SI-GH,0,27.3,6265.5,,61602.44,24,1,7,47,90,609.93,1,0,0,,,,,,,
RG0008B-si-gh-25,,jewel,simple,32900,0.47,4500,0.66,17741.84,8.554,SI-GH,0,27.3,6415.5,,62172.91,25,1,7,47,90,615.57,1,0,0,,,,,,,
RG0008B-vvs-ef-5,,jewel,simple,48410,0.47,4500,0.66,9445.44,4.554,VVS-EF,0,27.3,3870.9,,66888.61,5,1,7,47,90,662.26,1,0,0,,,,,,,
RG0008B-vvs-ef-6,,jewel,simple,48410,0.47,4500,0.66,9860.26,4.754,VVS-EF,0,27.3,4040.9,,67479.27,6,1,7,47,90,668.11,1,0,0,,,,,,,
RG0008B-vvs-ef-7,,jewel,simple,48410,0.47,4500,0.66,10275.08,4.954,VVS-EF,0,27.3,4210.9,,68069.94,7,1,7,47,90,673.96,1,0,0,,,,,,,
RG0008B-vvs-ef-8,,jewel,simple,48410,0.47,4500,0.66,10689.9,5.154,VVS-EF,0,27.3,4380.9,,68660.61,8,1,7,47,90,679.81,1,0,0,,,,,,,
RG0008B-vvs-ef-9,,jewel,simple,48410,0.47,4500,0.66,11104.72,5.354,VVS-EF,0,27.3,4550.9,,69251.28,9,1,7,47,90,685.66,1,0,0,,,,,,,
RG0008B-vvs-ef-10,,jewel,simple,48410,0.47,4500,0.66,11519.54,5.554,VVS-EF,0,27.3,4720.9,,69841.95,10,1,7,47,90,691.5,1,0,0,,,,,,,
RG0008B-vvs-ef-11,,jewel,simple,48410,0.47,4500,0.66,11934.36,5.754,VVS-EF,0,27.3,4890.9,,70432.61,11,1,7,47,90,697.35,1,0,0,,,,,,,
RG0008B-vvs-ef-12,,jewel,simple,48410,0.47,4500,0.66,12349.18,5.954,VVS-EF,0,27.3,5060.9,,71023.28,12,1,7,47,90,703.2,1,0,0,,,,,,,
RG0008B-vvs-ef-13,,jewel,simple,48410,0.47,4500,0.66,12764,6.154,VVS-EF,0,27.3,5230.9,,71613.95,13,1,7,47,90,709.05,1,0,0,,,,,,,
RG0008B-vvs-ef-14,,jewel,simple,48410,0.47,4500,0.66,13178.82,6.354,VVS-EF,0,27.3,5400.9,,72204.62,14,1,7,47,90,714.9,1,0,0,,,,,,,
RG0008B-vvs-ef-15,,jewel,simple,48410,0.47,4500,0.66,13593.64,6.554,VVS-EF,0,27.3,5570.9,,72795.28,15,1,7,47,90,720.75,1,0,0,,,,,,,
RG0008B-vvs-ef-16,,jewel,simple,48410,0.47,4500,0.66,14008.46,6.754,VVS-EF,0,27.3,5740.9,,73385.95,16,1,7,47,90,726.59,1,0,0,,,,,,,
RG0008B-vvs-ef-17,,jewel,simple,48410,0.47,4500,0.66,14423.28,6.954,VVS-EF,0,27.3,5910.9,,73976.62,17,1,7,47,90,732.44,1,0,0,,,,,,,
RG0008B-vvs-ef-18,,jewel,simple,48410,0.47,4500,0.66,14838.1,7.154,VVS-EF,0,27.3,5365.5,,73844.73,18,1,7,47,90,731.14,1,0,0,,,,,,,
RG0008B-vvs-ef-19,,jewel,simple,48410,0.47,4500,0.66,15252.92,7.354,VVS-EF,0,27.3,5515.5,,74415.2,19,1,7,47,90,736.78,1,0,0,,,,,,,
RG0008B-vvs-ef-20,,jewel,simple,48410,0.47,4500,0.66,15667.74,7.554,VVS-EF,0,27.3,5665.5,,74985.67,20,1,7,47,90,742.43,1,0,0,,,,,,,
RG0008B-vvs-ef-21,,jewel,simple,48410,0.47,4500,0.66,16082.56,7.754,VVS-EF,0,27.3,5815.5,,75556.14,21,1,7,47,90,748.08,1,0,0,,,,,,,
RG0008B-vvs-ef-22,,jewel,simple,48410,0.47,4500,0.66,16497.38,7.954,VVS-EF,0,27.3,5965.5,,76126.61,22,1,7,47,90,753.73,1,0,0,,,,,,,
RG0008B-vvs-ef-23,,jewel,simple,48410,0.47,4500,0.66,16912.2,8.154,VVS-EF,0,27.3,6115.5,,76697.07,23,1,7,47,90,759.38,1,0,0,,,,,,,
RG0008B-vvs-ef-24,,jewel,simple,48410,0.47,4500,0.66,17327.02,8.354,VVS-EF,0,27.3,6265.5,,77267.54,24,1,7,47,90,765.03,1,0,0,,,,,,,
RG0008B-vvs-ef-25,,jewel,simple,48410,0.47,4500,0.66,17741.84,8.554,VVS-EF,0,27.3,6415.5,,77838.01,25,1,7,47,90,770.67,1,0,0,,,,,,,
RG0008B,,jewel,configurable,32900,0.47,4500,0.66,12764,6.154,,1,27.3,5230.9,,55948.85,,1,7,47,90,553.95,4,0,0,,,,RG0008B-si-gh-5,grade,SI-GH,51223.51
RG0317A-si-gh-5,,jewel,simple,40600,0.58,0,0,12029.73,5.8,SI-GH,0,0,4930,,58135.32,5,1,7,61,0,575.6,1,0,0,,,,,,,
RG0317A-si-gh-6,,jewel,simple,40600,0.58,0,0,12444.55,6,SI-GH,0,0,5100,,58725.99,6,1,7,61,0,581.45,1,0,0,,,,,,,
RG0317A-si-gh-7,,jewel,simple,40600,0.58,0,0,12859.36,6.2,SI-GH,0,0,5270,,59316.66,7,1,7,61,0,587.29,1,0,0,,,,,,,
RG0317A-si-gh-8,,jewel,simple,40600,0.58,0,0,13274.18,6.4,SI-GH,0,0,5440,,59907.32,8,1,7,61,0,593.14,1,0,0,,,,,,,
RG0317A-si-gh-9,,jewel,simple,40600,0.58,0,0,13689,6.6,SI-GH,0,0,5610,,60497.99,9,1,7,61,0,598.99,1,0,0,,,,,,,
RG0317A-si-gh-10,,jewel,simple,40600,0.58,0,0,14103.82,6.8,SI-GH,0,0,5780,,61088.66,10,1,7,61,0,604.84,1,0,0,,,,,,,
RG0317A-si-gh-11,,jewel,simple,40600,0.58,0,0,14518.64,7,SI-GH,0,0,5950,,61679.32,11,1,7,61,0,610.69,1,0,0,,,,,,,
RG0317A-si-gh-12,,jewel,simple,40600,0.58,0,0,14933.45,7.2,SI-GH,0,0,5400,,61542.79,12,1,7,61,0,609.33,1,0,0,,,,,,,
RG0317A-si-gh-13,,jewel,simple,40600,0.58,0,0,15348.27,7.4,SI-GH,0,0,5550,,62113.26,13,1,7,61,0,614.98,1,0,0,,,,,,,
RG0317A-si-gh-14,,jewel,simple,40600,0.58,0,0,15763.09,7.6,SI-GH,0,0,5700,,62683.72,14,1,7,61,0,620.63,1,0,0,,,,,,,
RG0317A-si-gh-15,,jewel,simple,40600,0.58,0,0,16177.91,7.8,SI-GH,0,0,5850,,63254.19,15,1,7,61,0,626.28,1,0,0,,,,,,,
RG0317A-si-gh-16,,jewel,simple,40600,0.58,0,0,16592.73,8,SI-GH,0,0,6000,,63824.65,16,1,7,61,0,631.93,1,0,0,,,,,,,
RG0317A-si-gh-17,,jewel,simple,40600,0.58,0,0,17007.55,8.2,SI-GH,0,0,6150,,64395.12,17,1,7,61,0,637.58,1,0,0,,,,,,,
RG0317A-si-gh-18,,jewel,simple,40600,0.58,0,0,17422.36,8.4,SI-GH,0,0,6300,,64965.59,18,1,7,61,0,643.22,1,0,0,,,,,,,
RG0317A-si-gh-19,,jewel,simple,40600,0.58,0,0,17837.18,8.6,SI-GH,0,0,6450,,65536.05,19,1,7,61,0,648.87,1,0,0,,,,,,,
RG0317A-si-gh-20,,jewel,simple,40600,0.58,0,0,18252,8.8,SI-GH,0,0,6600,,66106.52,20,1,7,61,0,654.52,1,0,0,,,,,,,
RG0317A-si-gh-21,,jewel,simple,40600,0.58,0,0,18666.82,9,SI-GH,0,0,6750,,66676.99,21,1,7,61,0,660.17,1,0,0,,,,,,,
RG0317A-si-gh-22,,jewel,simple,40600,0.58,0,0,19081.64,9.2,SI-GH,0,0,6900,,67247.45,22,1,7,61,0,665.82,1,0,0,,,,,,,
RG0317A-si-gh-23,,jewel,simple,40600,0.58,0,0,19496.45,9.4,SI-GH,0,0,7050,,67817.92,23,1,7,61,0,671.46,1,0,0,,,,,,,
RG0317A-si-gh-24,,jewel,simple,40600,0.58,0,0,19911.27,9.6,SI-GH,0,0,7200,,68388.39,24,1,7,61,0,677.11,1,0,0,,,,,,,
RG0317A-si-gh-25,,jewel,simple,40600,0.58,0,0,20326.09,9.8,SI-GH,0,0,7350,,68958.85,25,1,7,61,0,682.76,1,0,0,,,,,,,
RG0317A-vvs-ef-5,,jewel,simple,59740,0.58,0,0,12029.73,5.8,VVS-EF,0,0,4930,,77466.72,5,1,7,61,0,767,1,0,0,,,,,,,
RG0317A-vvs-ef-6,,jewel,simple,59740,0.58,0,0,12444.55,6,VVS-EF,0,0,5100,,78057.39,6,1,7,61,0,772.85,1,0,0,,,,,,,
RG0317A-vvs-ef-7,,jewel,simple,59740,0.58,0,0,12859.36,6.2,VVS-EF,0,0,5270,,78648.06,7,1,7,61,0,778.69,1,0,0,,,,,,,
RG0317A-vvs-ef-8,,jewel,simple,59740,0.58,0,0,13274.18,6.4,VVS-EF,0,0,5440,,79238.72,8,1,7,61,0,784.54,1,0,0,,,,,,,
RG0317A-vvs-ef-9,,jewel,simple,59740,0.58,0,0,13689,6.6,VVS-EF,0,0,5610,,79829.39,9,1,7,61,0,790.39,1,0,0,,,,,,,
RG0317A-vvs-ef-10,,jewel,simple,59740,0.58,0,0,14103.82,6.8,VVS-EF,0,0,5780,,80420.06,10,1,7,61,0,796.24,1,0,0,,,,,,,
RG0317A-vvs-ef-11,,jewel,simple,59740,0.58,0,0,14518.64,7,VVS-EF,0,0,5950,,81010.72,11,1,7,61,0,802.09,1,0,0,,,,,,,
RG0317A-vvs-ef-12,,jewel,simple,59740,0.58,0,0,14933.45,7.2,VVS-EF,0,0,5400,,80874.19,12,1,7,61,0,800.73,1,0,0,,,,,,,
RG0317A-vvs-ef-13,,jewel,simple,59740,0.58,0,0,15348.27,7.4,VVS-EF,0,0,5550,,81444.66,13,1,7,61,0,806.38,1,0,0,,,,,,,
RG0317A-vvs-ef-14,,jewel,simple,59740,0.58,0,0,15763.09,7.6,VVS-EF,0,0,5700,,82015.12,14,1,7,61,0,812.03,1,0,0,,,,,,,
RG0317A-vvs-ef-15,,jewel,simple,59740,0.58,0,0,16177.91,7.8,VVS-EF,0,0,5850,,82585.59,15,1,7,61,0,817.68,1,0,0,,,,,,,
RG0317A-vvs-ef-16,,jewel,simple,59740,0.58,0,0,16592.73,8,VVS-EF,0,0,6000,,83156.05,16,1,7,61,0,823.33,1,0,0,,,,,,,
RG0317A-vvs-ef-17,,jewel,simple,59740,0.58,0,0,17007.55,8.2,VVS-EF,0,0,6150,,83726.52,17,1,7,61,0,828.98,1,0,0,,,,,,,
RG0317A-vvs-ef-18,,jewel,simple,59740,0.58,0,0,17422.36,8.4,VVS-EF,0,0,6300,,84296.99,18,1,7,61,0,834.62,1,0,0,,,,,,,
RG0317A-vvs-ef-19,,jewel,simple,59740,0.58,0,0,17837.18,8.6,VVS-EF,0,0,6450,,84867.45,19,1,7,61,0,840.27,1,0,0,,,,,,,
RG0317A-vvs-ef-20,,jewel,simple,59740,0.58,0,0,18252,8.8,VVS-EF,0,0,6600,,85437.92,20,1,7,61,0,845.92,1,0,0,,,,,,,
RG0317A-vvs-ef-21,,jewel,simple,59740,0.58,0,0,18666.82,9,VVS-EF,0,0,6750,,86008.39,21,1,7,61,0,851.57,1,0,0,,,,,,,
RG0317A-vvs-ef-22,,jewel,simple,59740,0.58,0,0,19081.64,9.2,VVS-EF,0,0,6900,,86578.85,22,1,7,61,0,857.22,1,0,0,,,,,,,
RG0317A-vvs-ef-23,,jewel,simple,59740,0.58,0,0,19496.45,9.4,VVS-EF,0,0,7050,,87149.32,23,1,7,61,0,862.86,1,0,0,,,,,,,
RG0317A-vvs-ef-24,,jewel,simple,59740,0.58,0,0,19911.27,9.6,VVS-EF,0,0,7200,,87719.79,24,1,7,61,0,868.51,1,0,0,,,,,,,
RG0317A-vvs-ef-25,,jewel,simple,59740,0.58,0,0,20326.09,9.8,VVS-EF,0,0,7350,,88290.25,25,1,7,61,0,874.16,1,0,0,,,,,,,
RG0317A,,jewel,configurable,40600,0.58,0,0,18252,8.8,,1,0,6600,,66106.52,,1,7,61,0,654.52,4,0,0,,,,RG0317A-si-gh-5,grade,SI-GH,58135.32
RG0319A-si-gh-5,,jewel,simple,79150,0.97,0,0,11407.65,5.5,SI-GH,0,0,4675,,96184.97,5,1,7,73,0,952.33,1,0,0,,,,,,,
RG0319A-si-gh-6,,jewel,simple,79150,0.97,0,0,11822.47,5.7,SI-GH,0,0,4845,,96775.65,6,1,7,73,0,958.17,1,0,0,,,,,,,
RG0319A-si-gh-7,,jewel,simple,79150,0.97,0,0,12237.29,5.9,SI-GH,0,0,5015,,97366.32,7,1,7,73,0,964.02,1,0,0,,,,,,,
RG0319A-si-gh-8,,jewel,simple,79150,0.97,0,0,12652.12,6.1,SI-GH,0,0,5185,,97956.99,8,1,7,73,0,969.87,1,0,0,,,,,,,
RG0319A-si-gh-9,,jewel,simple,79150,0.97,0,0,13066.94,6.3,SI-GH,0,0,5355,,98547.66,9,1,7,73,0,975.72,1,0,0,,,,,,,
RG0319A-si-gh-10,,jewel,simple,79150,0.97,0,0,13481.76,6.5,SI-GH,0,0,5525,,99138.33,10,1,7,73,0,981.57,1,0,0,,,,,,,
RG0319A-si-gh-11,,jewel,simple,79150,0.97,0,0,13896.59,6.7,SI-GH,0,0,5695,,99729,11,1,7,73,0,987.42,1,0,0,,,,,,,
RG0319A-si-gh-12,,jewel,simple,79150,0.97,0,0,14311.41,6.9,SI-GH,0,0,5865,,100319.68,12,1,7,73,0,993.26,1,0,0,,,,,,,
RG0319A-si-gh-13,,jewel,simple,79150,0.97,0,0,14726.24,7.1,SI-GH,0,0,5325,,100193.25,13,1,7,73,0,992.01,1,0,0,,,,,,,
RG0319A-si-gh-14,,jewel,simple,79150,0.97,0,0,15141.06,7.3,SI-GH,0,0,5475,,100763.72,14,1,7,73,0,997.66,1,0,0,,,,,,,
RG0319A-si-gh-15,,jewel,simple,79150,0.97,0,0,15555.88,7.5,SI-GH,0,0,5625,,101334.19,15,1,7,73,0,1003.31,1,0,0,,,,,,,
RG0319A-si-gh-16,,jewel,simple,79150,0.97,0,0,15970.71,7.7,SI-GH,0,0,5775,,101904.66,16,1,7,73,0,1008.96,1,0,0,,,,,,,
RG0319A-si-gh-17,,jewel,simple,79150,0.97,0,0,16385.53,7.9,SI-GH,0,0,5925,,102475.13,17,1,7,73,0,1014.61,1,0,0,,,,,,,
RG0319A-si-gh-18,,jewel,simple,79150,0.97,0,0,16800.35,8.1,SI-GH,0,0,6075,,103045.61,18,1,7,73,0,1020.25,1,0,0,,,,,,,
RG0319A-si-gh-19,,jewel,simple,79150,0.97,0,0,17215.18,8.3,SI-GH,0,0,6225,,103616.08,19,1,7,73,0,1025.9,1,0,0,,,,,,,
RG0319A-si-gh-20,,jewel,simple,79150,0.97,0,0,17630,8.5,SI-GH,0,0,6375,,104186.55,20,1,7,73,0,1031.55,1,0,0,,,,,,,
RG0319A-si-gh-21,,jewel,simple,79150,0.97,0,0,18044.82,8.7,SI-GH,0,0,6525,,104757.02,21,1,7,73,0,1037.2,1,0,0,,,,,,,
RG0319A-si-gh-22,,jewel,simple,79150,0.97,0,0,18459.65,8.9,SI-GH,0,0,6675,,105327.49,22,1,7,73,0,1042.85,1,0,0,,,,,,,
RG0319A-si-gh-23,,jewel,simple,79150,0.97,0,0,18874.47,9.1,SI-GH,0,0,6825,,105897.97,23,1,7,73,0,1048.49,1,0,0,,,,,,,
RG0319A-si-gh-24,,jewel,simple,79150,0.97,0,0,19289.29,9.3,SI-GH,0,0,6975,,106468.44,24,1,7,73,0,1054.14,1,0,0,,,,,,,
RG0319A-si-gh-25,,jewel,simple,79150,0.97,0,0,19704.12,9.5,SI-GH,0,0,7125,,107038.91,25,1,7,73,0,1059.79,1,0,0,,,,,,,
RG0319A-vvs-ef-5,,jewel,simple,107910,0.97,0,0,11407.65,5.5,VVS-EF,0,0,4675,,125232.57,5,1,7,73,0,1239.93,1,0,0,,,,,,,
RG0319A-vvs-ef-6,,jewel,simple,107910,0.97,0,0,11822.47,5.7,VVS-EF,0,0,4845,,125823.25,6,1,7,73,0,1245.77,1,0,0,,,,,,,
RG0319A-vvs-ef-7,,jewel,simple,107910,0.97,0,0,12237.29,5.9,VVS-EF,0,0,5015,,126413.92,7,1,7,73,0,1251.62,1,0,0,,,,,,,
RG0319A-vvs-ef-8,,jewel,simple,107910,0.97,0,0,12652.12,6.1,VVS-EF,0,0,5185,,127004.59,8,1,7,73,0,1257.47,1,0,0,,,,,,,
RG0319A-vvs-ef-9,,jewel,simple,107910,0.97,0,0,13066.94,6.3,VVS-EF,0,0,5355,,127595.26,9,1,7,73,0,1263.32,1,0,0,,,,,,,
RG0319A-vvs-ef-10,,jewel,simple,107910,0.97,0,0,13481.76,6.5,VVS-EF,0,0,5525,,128185.93,10,1,7,73,0,1269.17,1,0,0,,,,,,,
RG0319A-vvs-ef-11,,jewel,simple,107910,0.97,0,0,13896.59,6.7,VVS-EF,0,0,5695,,128776.6,11,1,7,73,0,1275.02,1,0,0,,,,,,,
RG0319A-vvs-ef-12,,jewel,simple,107910,0.97,0,0,14311.41,6.9,VVS-EF,0,0,5865,,129367.28,12,1,7,73,0,1280.86,1,0,0,,,,,,,
RG0319A-vvs-ef-13,,jewel,simple,107910,0.97,0,0,14726.24,7.1,VVS-EF,0,0,5325,,129240.85,13,1,7,73,0,1279.61,1,0,0,,,,,,,
RG0319A-vvs-ef-14,,jewel,simple,107910,0.97,0,0,15141.06,7.3,VVS-EF,0,0,5475,,129811.32,14,1,7,73,0,1285.26,1,0,0,,,,,,,
RG0319A-vvs-ef-15,,jewel,simple,107910,0.97,0,0,15555.88,7.5,VVS-EF,0,0,5625,,130381.79,15,1,7,73,0,1290.91,1,0,0,,,,,,,
RG0319A-vvs-ef-16,,jewel,simple,107910,0.97,0,0,15970.71,7.7,VVS-EF,0,0,5775,,130952.26,16,1,7,73,0,1296.56,1,0,0,,,,,,,
RG0319A-vvs-ef-17,,jewel,simple,107910,0.97,0,0,16385.53,7.9,VVS-EF,0,0,5925,,131522.73,17,1,7,73,0,1302.21,1,0,0,,,,,,,
RG0319A-vvs-ef-18,,jewel,simple,107910,0.97,0,0,16800.35,8.1,VVS-EF,0,0,6075,,132093.21,18,1,7,73,0,1307.85,1,0,0,,,,,,,
RG0319A-vvs-ef-19,,jewel,simple,107910,0.97,0,0,17215.18,8.3,VVS-EF,0,0,6225,,132663.68,19,1,7,73,0,1313.5,1,0,0,,,,,,,
RG0319A-vvs-ef-20,,jewel,simple,107910,0.97,0,0,17630,8.5,VVS-EF,0,0,6375,,133234.15,20,1,7,73,0,1319.15,1,0,0,,,,,,,
RG0319A-vvs-ef-21,,jewel,simple,107910,0.97,0,0,18044.82,8.7,VVS-EF,0,0,6525,,133804.62,21,1,7,73,0,1324.8,1,0,0,,,,,,,
